bl_part_id,weight,source
3895,4.2,ITEMID
3896,0.57,ITEMID
3899,0.33,ITEMID
6264,0.33,ALTITEMID
28655,0.33,ALTITEMID
39,0.3,ITEMID
3933,2.93,ITEMID
45174,2.93,ALTITEMID
3934,2.93,ITEMID
45175,2.93,ALTITEMID
3935,1.64,ITEMID
3936,1.64,ITEMID
3937,0.48,ITEMID
3938,0.34,ITEMID
3939,3.32,ITEMID
6208,3.32,ALTITEMID
3939p68,3.32,ITEMID
3940,1.0,ITEMID
3941,1.2,ITEMID
6116,1.2,ALTITEMID
6143,1.2,ALTITEMID
39223,1.2,ALTITEMID
40049,1.2,ALTITEMID
3942u,1.38,ITEMID
3943b,3.46,ITEMID
3956,1.13,ITEMID
35262,1.13,ALTITEMID
3957,0.42,ITEMID
30064,0.42,ALTITEMID
40045,0.42,ALTITEMID
3958,4.71,ITEMID
3959,0.3,ITEMID
3960,1.33,ITEMID
30065,1.33,ALTITEMID
54577,1.33,ALTITEMID
3961,4.57,ITEMID
35154,4.57,ALTITEMID
3962,0.43,ITEMID
3963,1.0,ITEMID
4006,0.39,ITEMID
88631,0.39,ALTITEMID
4019,0.7,ITEMID
4022,2.5,ITEMID
4023,0.55,ITEMID
4032,0.37,ITEMID
4032b,0.37,ALTITEMID
4033,1.85,ITEMID
4034,1.5,ITEMID
4035,1.42,ITEMID
3233,1.42,ALTITEMID
4036,0.68,ITEMID
4070,0.36,ITEMID
4070a,0.36,ALTITEMID
30069,0.36,ALTITEMID
35388,0.36,ALTITEMID
4073,0.12,ITEMID
6141,0.12,ALTITEMID
15570,0.12,ALTITEMID
30057,0.12,ALTITEMID
34823,0.12,ALTITEMID
39799,0.12,ALTITEMID
44325,0.12,ALTITEMID
51809,0.12,ALTITEMID
54003,0.12,ALTITEMID
4079,1.13,ITEMID
4079b,1.13,ALTITEMID
4080,7.3,ITEMID
4081a,0.26,ITEMID
4082,9.1,ITEMID
4083,0.74,ITEMID
40046,0.74,ALTITEMID
4084,2.38,ITEMID
4085,0.32,ITEMID
4088,2.03,ITEMID
4089,2.0,ITEMID
4093,23.3,ITEMID
4095,0.43,ITEMID
412,0.47,ITEMID
30015,0.47,ALTITEMID
4143,0.2,ITEMID
4150,0.33,ITEMID
4150p01,0.33,ITEMID
4150p04,0.33,ITEMID
4150p07,0.33,ITEMID
4151,6.9,ITEMID
4161,1.94,ITEMID
4162,1.06,ITEMID
40929,1.06,ALTITEMID
4166,2.42,ITEMID
4168,2.14,ITEMID
4169,1.31,ITEMID
4170,1.9,ITEMID
4171,0.41,ITEMID
4175,1.23,ITEMID
31593,1.23,ALTITEMID
4176,3.9,ITEMID
30607,3.9,ALTITEMID
35336,3.9,ALTITEMID
4178,12.18,ITEMID
4181,2.98,ITEMID
4181p01,3.0,ITEMID
4181p02,3.25,ITEMID
4181p03,3.27,ITEMID
4181p04,3.25,ITEMID
4181p05,3.25,ITEMID
4181p06,3.25,ITEMID
4182,2.98,ITEMID
4182p01,3.25,ITEMID
4182p02,3.25,ITEMID
4182p03,3.25,ITEMID
4182p04,3.25,ITEMID
4182p05,3.25,ITEMID
4182p06,3.25,ITEMID
4183,1.08,ITEMID
4185,0.97,ITEMID
2786,0.97,ALTITEMID
49750,0.97,ALTITEMID
65668,0.97,ALTITEMID
4186,230.0,ITEMID
4186p01,255.0,ITEMID
4187,24.26,ITEMID
6242,24.26,ALTITEMID
4201,16.3,ITEMID
43802,16.3,ALTITEMID
4202,11.5,ITEMID
60033,11.5,ALTITEMID
4204,30.66,ITEMID
44041,30.66,ALTITEMID
4207,3.21,ITEMID
4209,2.5,ITEMID
4209p01,2.74,ITEMID
4209p05,2.5,ITEMID
4208,1.0,ITEMID
4211,2.71,ITEMID
4212b,5.4,ITEMID
4212a,5.63,ITEMID
4213,1.88,ITEMID
30001,1.88,ALTITEMID
4214,1.26,ITEMID
4215,2.78,ITEMID
30007,2.78,ALTITEMID
4215ap02,2.31,ITEMID
4215ap03,2.3,ITEMID
4215ap04,2.3,ITEMID
4215ap05,2.29,ITEMID
4215ap06,2.29,ITEMID
4215ap07,2.31,ITEMID
4215ap24,2.29,ITEMID
4215ap66,2.8,ITEMID
4216,0.8,ITEMID
4217,5.38,ITEMID
4219,0.99,ITEMID
4218,1.0,ITEMID
30061,1.0,ALTITEMID
40672,1.0,ALTITEMID
4220,0.45,ITEMID
4221,0.28,ITEMID
4228,7.6,ITEMID
4229,2.42,ITEMID
424,0.09,ITEMID
6221,0.09,ALTITEMID
425p01,100.0,ITEMID
4261,0.83,ITEMID
4262,0.9,ITEMID
4263,0.48,ITEMID
4265a,0.1,ITEMID
4265b,0.07,ITEMID
6577,0.07,ALTITEMID
4265c,0.1,ITEMID
32123,0.1,ALTITEMID
42136,0.1,ALTITEMID
4273,0.21,ITEMID
4274,0.095,ITEMID
4275,0.43,ITEMID
4276,0.41,ITEMID
4282,4.5,ITEMID
4284,2.29,ITEMID
4285,1.73,ITEMID
4286,0.98,ITEMID
4286b,0.98,ALTITEMID
4287,0.94,ITEMID
4288,4.11,ITEMID
4289,1.1,ITEMID
2525,3.0,ITEMID
53912,3.0,ALTITEMID
4315,0.85,ITEMID
4318,2.1,ITEMID
4319,0.56,ITEMID
4345,2.17,ITEMID
30060,2.17,ALTITEMID
4346,0.8,ITEMID
30059,0.8,ALTITEMID
35401,0.8,ALTITEMID
4346p01,0.8,ITEMID
4346p68,0.8,ITEMID
4349,0.4,ITEMID
4360,1.02,ITEMID
44,0.25,ITEMID
3182,0.25,ALTITEMID
32126,0.25,ALTITEMID
53501,0.25,ALTITEMID
4442,1.13,ITEMID
4444,5.9,ITEMID
4444p01,5.9,ITEMID
4444p02,5.9,ITEMID
4444p03,5.9,ITEMID
4444p04,5.9,ITEMID
4444p05,5.9,ITEMID
4445,4.1,ITEMID
4447,2.21,ITEMID
4448,2.2,ITEMID
445,2.3,ITEMID
4452,5.76,ITEMID
2780,0.2,ITEMID
61332,0.2,ALTITEMID
446,2.3,ITEMID
4460,1.76,ITEMID
4461,4.14,ITEMID
4474,5.35,ITEMID
30066,5.35,ALTITEMID
4475,4.27,ITEMID
4476b,2.22,ITEMID
4477,1.61,ITEMID
4478p01,101.0,ITEMID
4479,0.76,ITEMID
4485,0.37,ITEMID
4488,1.18,ITEMID
10313,1.18,ALTITEMID
67688,1.18,ALTITEMID
4489,1.34,ITEMID
4490,1.03,ITEMID
4491a,1.53,ITEMID
4491b,1.57,ITEMID
18306,1.57,ALTITEMID
66246,1.57,ALTITEMID
4495,0.37,ITEMID
2484c01,1.5,ITEMID
74321,1.5,ALTITEMID
4266,5.29,ITEMID
45177,5.29,ALTITEMID
30072,61.0,ITEMID
32249,0.98,ITEMID
65125,0.98,ALTITEMID
32526,1.77,ITEMID
3005ptE,0.46,ITEMID
6078,1.6,ITEMID
6246,3.5,ITEMID
2903,12.34,ITEMID
30094,2.15,ITEMID
30258,0.48,ITEMID
3942a,1.37,ITEMID
3942c,1.32,ITEMID
6834,1.32,ALTITEMID
14918,1.32,ALTITEMID
40047,1.32,ALTITEMID
63417,1.32,ALTITEMID
7049b,3.62,ITEMID
4485pb01,0.37,ITEMID
2446px2,0.52,ITEMID
30214,1.27,ITEMID
2446px6,0.52,ITEMID
970c00,1.18,ITEMID
10970,1.18,ALTITEMID
73200c00,1.18,ALTITEMID
30464,1.51,ITEMID
86413,1.51,ALTITEMID
30478,7.2,ITEMID
tricera02,21.7,ITEMID
30272,17.6,ITEMID
6574,1.05,ITEMID
6261px1,217.0,ITEMID
4506,0.46,ITEMID
775,0.46,ALTITEMID
x106,0.46,ALTITEMID
30176,0.44,ITEMID
4719c01,2.42,ITEMID
73537,2.42,ALTITEMID
4449,0.49,ITEMID
30401px1,66.8,ITEMID
6055,7.67,ITEMID
6571,0.79,ITEMID
2649,0.5,ITEMID
2435,2.76,ITEMID
962,0.7,ITEMID
33215,18.6,ITEMID
10487,18.6,ALTITEMID
42000,18.6,ALTITEMID
30332,1.83,ITEMID
973p42,0.82,ITEMID
2648,2.98,ITEMID
30217,3.0,ITEMID
2741,2.75,ITEMID
32186,0.82,ITEMID
6549,1.8,ITEMID
67c01,18.1,ITEMID
75974,18.1,ALTITEMID
2909,1.1,ITEMID
33054,0.35,ITEMID
71878,0.35,ALTITEMID
6162,30.27,ITEMID
42484,30.27,ALTITEMID
6572,1.25,ITEMID
32175,0.88,ITEMID
2623,7.15,ITEMID
2622,12.0,ITEMID
2846,18.5,ITEMID
2847c00,34.2,ITEMID
3900,0.25,ITEMID
2488,0.49,ITEMID
2587,0.77,ITEMID
33468,0.77,ALTITEMID
53611,0.77,ALTITEMID
56415,0.77,ALTITEMID
61857,0.77,ALTITEMID
6065,1.86,ITEMID
71015,0.95,ITEMID
14433,0.95,ALTITEMID
15560,0.95,ALTITEMID
15599,0.95,ALTITEMID
86383,0.95,ALTITEMID
87940,0.95,ALTITEMID
30399,31.5,ITEMID
553,0.83,ITEMID
553b,0.83,ALTITEMID
553c,0.83,ALTITEMID
3262,0.83,ALTITEMID
18841,0.83,ALTITEMID
30367,0.83,ALTITEMID
30367b,0.83,ALTITEMID
40528,0.83,ALTITEMID
32083,5.91,ITEMID
30257c01,6.6,ITEMID
76034,6.6,ALTITEMID
30148,1.1,ITEMID
30104,0.71,ITEMID
39759,0.71,ALTITEMID
39763,0.71,ALTITEMID
60169,0.71,ALTITEMID
30162,0.19,ITEMID
90465,0.19,ALTITEMID
33207pb01,3.36,ITEMID
33061,0.5,ITEMID
33183,0.16,ITEMID
22667,0.11,ITEMID
18660,0.11,ALTITEMID
71842,0.11,ALTITEMID
x18,0.11,ALTITEMID
4342,0.94,ITEMID
33048c01,2.97,ITEMID
x223,0.33,ITEMID
28841,0.33,ALTITEMID
33320,0.33,ALTITEMID
6201,11.96,ITEMID
33230,51.25,ITEMID
70501,0.36,ITEMID
x516,7.0,ITEMID
4237,7.0,ALTITEMID
33340,7.0,ALTITEMID
4238,5.0,ITEMID
33008,3.5,ITEMID
4325,2.15,ITEMID
x663,2.15,ALTITEMID
30102,3.93,ITEMID
30344,3.93,ALTITEMID
30073,6.5,ITEMID
30074,6.5,ITEMID
2527,1.88,ITEMID
518,2.96,ITEMID
6033,2.96,ALTITEMID
6967,5.0,ITEMID
3626pb0004,0.54,ITEMID
4885,10.0,ITEMID
4066,7.85,ITEMID
34578,7.85,ALTITEMID
42657,7.85,ALTITEMID
76371,7.85,ALTITEMID
3437,6.75,ITEMID
17556,6.75,ALTITEMID
20678,6.75,ALTITEMID
31460,6.75,ALTITEMID
34575,6.75,ALTITEMID
89461,6.75,ALTITEMID
89462,6.75,ALTITEMID
4424,3.24,ITEMID
30304,0.3,ITEMID
77079,0.3,ALTITEMID
33211,2.2,ITEMID
30263,7.91,ITEMID
32084,8.2,ITEMID
30249,6.6,ITEMID
30284,0.23,ITEMID
3835,0.24,ITEMID
2542,0.38,ITEMID
30129,2.44,ITEMID
33009,0.82,ITEMID
3069pa1,0.26,ITEMID
3069bpa1,0.26,ALTITEMID
3069p03,0.26,ITEMID
3069bp03,0.26,ALTITEMID
3069px23,0.26,ITEMID
3069bpx23,0.26,ALTITEMID
3229,3.06,ITEMID
3230,2.66,ITEMID
6086,6.0,ITEMID
4496,0.58,ITEMID
6684,5.3,ITEMID
6193,16.8,ITEMID
33210,4.6,ITEMID
30562px2,5.33,ITEMID
3901,0.3,ITEMID
30101,7.08,ITEMID
4891,5.0,ITEMID
4916pb02,7.0,ITEMID
4121,5.0,ITEMID
30174,0.65,ITEMID
30089,0.35,ITEMID
3898,0.75,ITEMID
4307,0.75,ALTITEMID
29329,0.75,ALTITEMID
4530,0.34,ITEMID
96859,0.34,ALTITEMID
71966,1.59,ITEMID
71598,1.59,ALTITEMID
6030,1.49,ITEMID
30593,2.42,ITEMID
30375,0.5,ITEMID
55526,0.5,ALTITEMID
86026,0.5,ALTITEMID
2544,0.8,ITEMID
30569,5.0,ITEMID
3836,0.44,ITEMID
30562,5.62,ITEMID
35276,5.62,ALTITEMID
46361,5.62,ALTITEMID
30339,5.55,ITEMID
52,0.5,ITEMID
15584,0.5,ALTITEMID
15585,0.5,ALTITEMID
28623,0.5,ALTITEMID
29377,0.5,ALTITEMID
30385,0.5,ALTITEMID
61748,0.5,ALTITEMID
61749,0.5,ALTITEMID
70770,0.5,ALTITEMID
71968,0.5,ALTITEMID
30294,3.0,ITEMID
28696,3.0,ALTITEMID
42291,3.0,ALTITEMID
53528,3.0,ALTITEMID
53934,3.0,ALTITEMID
6870,7.0,ITEMID
6939,12.0,ITEMID
33195,12.0,ITEMID
33179,122.0,ITEMID
33022,0.34,ITEMID
6694,8.0,ITEMID
6695,3.5,ITEMID
6693,15.0,ITEMID
33089,3.68,ITEMID
33037,17.3,ITEMID
33036,31.3,ITEMID
6944,2.3,ITEMID
71879,2.3,ALTITEMID
6881,3.3,ITEMID
6995,0.5,ITEMID
06995,0.5,ALTITEMID
6890c01pb01,260.0,ITEMID
75589pb01,260.0,ALTITEMID
6906,60.0,ITEMID
6953,7.0,ITEMID
6904,10.0,ITEMID
6891c01pb01,230.0,ITEMID
75590pb01,230.0,ALTITEMID
6943,5.0,ITEMID
33045,14.0,ITEMID
6859,36.0,ITEMID
30501,16.33,ITEMID
30492,15.25,ITEMID
30502,48.33,ITEMID
30493,7.67,ITEMID
30488,2.0,ITEMID
30488c01,2.75,ITEMID
3678ap01,1.75,ITEMID
30518,13.0,ITEMID
30517,6.79,ITEMID
32184,0.64,ITEMID
42142,0.64,ALTITEMID
32291,0.6,ITEMID
42163,0.6,ALTITEMID
32324,4.25,ITEMID
32133ac01,4.0,ITEMID
32080ac01,4.0,ALTITEMID
32074c01,7.15,ITEMID
32075c01,7.15,ALTITEMID
76100c01,7.15,ALTITEMID
32305,10.2,ITEMID
32333,2.9,ITEMID
28840,2.9,ALTITEMID
32219,5.41,ITEMID
32225,23.06,ITEMID
32213,11.78,ITEMID
32207,0.81,ITEMID
32221,1.8,ITEMID
32218,9.28,ITEMID
32216,16.24,ITEMID
32208,7.4,ITEMID
32229,4.83,ITEMID
32204,3.58,ITEMID
32214,7.58,ITEMID
32206,3.97,ITEMID
32230,3.73,ITEMID
32205,2.82,ITEMID
30536,5.05,ITEMID
30497,11.0,ITEMID
22969,20.56,ITEMID
30324,11.5,ITEMID
32193,3.33,ITEMID
32020,6.71,ITEMID
32197,18.0,ITEMID
22254,18.0,ALTITEMID
30285,1.5,ITEMID
32298,170.0,ITEMID
32196,49.0,ITEMID
2902,19.34,ITEMID
87911,19.34,ALTITEMID
32019,26.5,ITEMID
32180,22.17,ITEMID
3403c01,4.5,ITEMID
73603,4.5,ALTITEMID
251c01,0.76,ITEMID
73412,0.76,ALTITEMID
3680c01,0.65,ITEMID
74340,0.65,ALTITEMID
30187,4.0,ITEMID
30190,0.8,ITEMID
30189,1.05,ITEMID
32085,15.54,ITEMID
60c01,2.64,ITEMID
32051c01,2.64,ALTITEMID
32052c01,2.64,ALTITEMID
76244,2.64,ALTITEMID
6585,4.5,ITEMID
28830,4.5,ALTITEMID
32173,2.64,ITEMID
32311,4.13,ITEMID
32079,2.95,ITEMID
32278,4.0,ITEMID
50688,4.0,ALTITEMID
64871,4.0,ALTITEMID
32250,1.44,ITEMID
65714,1.44,ALTITEMID
32307,3.46,ITEMID
32308,4.4,ITEMID
32306,2.97,ITEMID
32251,2.29,ITEMID
32527,1.62,ITEMID
40040,1.62,ALTITEMID
40278,1.62,ALTITEMID
41353,1.62,ALTITEMID
32528,1.62,ITEMID
40041,1.62,ALTITEMID
41082,1.62,ALTITEMID
41354,1.62,ALTITEMID
32534,3.38,ITEMID
40042,3.38,ALTITEMID
41351,3.38,ALTITEMID
32535,3.38,ITEMID
40043,3.38,ALTITEMID
41352,3.38,ALTITEMID
32293,1.11,ITEMID
35257,1.11,ALTITEMID
2952,1.24,ITEMID
2715,1.7,ITEMID
2716,0.3,ITEMID
3650,1.03,ITEMID
32008,1.05,ITEMID
6644,0.28,ITEMID
6642,0.48,ITEMID
6643,0.28,ITEMID
2901,0.22,ITEMID
2900,0.15,ITEMID
32077,12.1,ITEMID
32195b,1.9,ITEMID
2737,1.4,ITEMID
32448,33.0,ITEMID
32012,1.07,ITEMID
731c01,1.55,ITEMID
32078,33.75,ITEMID
4267,24.44,ITEMID
680c01,14.25,ITEMID
2515,20.01,ITEMID
70001c01pb01,1.2,ITEMID
75171,1.2,ALTITEMID
2867c01,17.04,ITEMID
74747,17.04,ALTITEMID
2859c01,65.56,ITEMID
75541,65.56,ALTITEMID
2861c01,65.56,ITEMID
75542,65.56,ALTITEMID
32087c01,26.0,ITEMID
76049,26.0,ALTITEMID
30390,2.57,ITEMID
15647,2.57,ALTITEMID
3070p01,0.13,ITEMID
3070bp01,0.13,ALTITEMID
30378,0.2,ITEMID
53027,0.2,ALTITEMID
30363px1,1.83,ITEMID
973p38c01,1.25,ITEMID
973ps4c01,1.25,ITEMID
2857,13.06,ITEMID
2996,9.25,ITEMID
2997,48.8,ITEMID
3009pt1,2.42,ITEMID
3010p42,1.64,ITEMID
3037px8,2.13,ITEMID
3069p02,0.26,ITEMID
3069bp02,0.26,ALTITEMID
3069p61,0.26,ITEMID
3069bp61,0.26,ALTITEMID
3230b,3.1,ITEMID
3490,1.14,ITEMID
3489,3.22,ITEMID
3846p48,0.42,ITEMID
3939p90,3.32,ITEMID
3939p91,3.32,ITEMID
3960p01,1.19,ITEMID
4066pb009,8.0,ITEMID
4150p02,0.33,ITEMID
4150p40,0.33,ITEMID
4150ps5,0.33,ITEMID
4150ps3,0.33,ITEMID
4150ps1,0.33,ITEMID
4150ps2,0.33,ITEMID
4150ps4,0.33,ITEMID
4196,60.0,ITEMID
18921,60.0,ALTITEMID
4198,14.0,ITEMID
6448,14.0,ALTITEMID
4346px4,0.8,ITEMID
4672,28.2,ITEMID
10199,28.2,ALTITEMID
20820,28.2,ALTITEMID
4697a,0.14,ITEMID
4858p90,2.66,ITEMID
6002,15.6,ITEMID
6050,41.48,ITEMID
6051,41.48,ITEMID
6052,36.23,ITEMID
6053,36.23,ITEMID
6161,110.04,ITEMID
6198,4.0,ITEMID
6265,0.14,ITEMID
6394,22.0,ITEMID
7852,7.0,ITEMID
30102px1,3.94,ITEMID
30116pb01,25.0,ITEMID
30388,3.29,ITEMID
53914,3.29,ALTITEMID
3069p80,0.26,ITEMID
3069bp80,0.26,ALTITEMID
3069px7,0.26,ITEMID
3069bpx7,0.26,ALTITEMID
2431px9,0.53,ITEMID
3068pb0018,0.45,ITEMID
3068bpb0018,0.45,ALTITEMID
3068pb0016,0.45,ITEMID
3068bpb0016,0.45,ALTITEMID
3069px6,0.26,ITEMID
3069bpx6,0.26,ALTITEMID
3069px37,0.26,ITEMID
3069bpx37,0.26,ALTITEMID
4497u,0.43,ITEMID
93789u,0.43,ALTITEMID
4498,0.37,ITEMID
88413,0.37,ALTITEMID
4499,0.33,ITEMID
61537,0.33,ALTITEMID
70942,0.42,ITEMID
22668,0.42,ALTITEMID
4504,1.1,ITEMID
4507,1.13,ITEMID
4509,4.76,ITEMID
4510,1.8,ITEMID
4511,4.5,ITEMID
4515,7.1,ITEMID
3292,7.1,ALTITEMID
4515p02,7.0,ITEMID
4517,2.4,ITEMID
4518a,2.0,ITEMID
4519,0.43,ITEMID
32240,0.43,ALTITEMID
4522,0.28,ITEMID
4523,0.67,ITEMID
5678,0.67,ALTITEMID
4524,0.21,ITEMID
4528,0.32,ITEMID
4529,0.42,ITEMID
453,1.66,ITEMID
4531,0.43,ITEMID
4532,2.5,ITEMID
4533,0.43,ITEMID
30125,0.43,ALTITEMID
35245,0.43,ALTITEMID
4534,4.0,ITEMID
4535,0.95,ITEMID
4536,0.45,ITEMID
78124,0.45,ALTITEMID
4587,1.9,ITEMID
4588,0.62,ITEMID
52394,0.62,ALTITEMID
4589,0.26,ITEMID
6188,0.26,ALTITEMID
55525,0.26,ALTITEMID
4590,0.74,ITEMID
18624,0.74,ALTITEMID
42505,0.74,ALTITEMID
4591,2.58,ITEMID
4593,0.06,ITEMID
4594,3.06,ITEMID
35160,3.06,ALTITEMID
4595,0.68,ITEMID
4596,1.0,ITEMID
4597,9.13,ITEMID
4598,1.87,ITEMID
4599,0.19,ITEMID
4600,0.82,ITEMID
67687,0.82,ALTITEMID
4607,7.0,ITEMID
4608,5.0,ITEMID
4611,3.44,ITEMID
4617,1.4,ITEMID
4623,0.5,ITEMID
4624,0.22,ITEMID
4625,0.67,ITEMID
4627,0.65,ITEMID
4628,0.23,ITEMID
4629,0.89,ITEMID
4629c01,1.77,ITEMID
4627c01,1.77,ALTITEMID
4628c01,1.77,ALTITEMID
73393,1.77,ALTITEMID
4866,2.4,ITEMID
4698,0.15,ITEMID
4714,2.8,ITEMID
4715,0.3,ITEMID
4716,0.6,ITEMID
4727,0.66,ITEMID
4728,0.62,ITEMID
30657,0.62,ALTITEMID
4729,1.54,ITEMID
4730,2.0,ITEMID
4732,3.87,ITEMID
4733,0.45,ITEMID
4735,0.28,ITEMID
4736,0.47,ITEMID
4737,6.75,ITEMID
4738,2.21,ITEMID
4739,1.25,ITEMID
4740,0.28,ITEMID
17964,0.28,ALTITEMID
22669,0.28,ALTITEMID
30063,0.28,ALTITEMID
35395,0.28,ALTITEMID
64938,0.28,ALTITEMID
71874,0.28,ALTITEMID
111473,0.28,ALTITEMID
112025,0.28,ALTITEMID
4741,4.07,ITEMID
4742,3.77,ITEMID
4743,9.99,ITEMID
4744,4.05,ITEMID
39259,4.05,ALTITEMID
4745,1.12,ITEMID
4746,2.5,ITEMID
4747,2.9,ITEMID
4748,2.75,ITEMID
4755,0.45,ITEMID
4757c01,1.94,ITEMID
73534,1.94,ALTITEMID
4758,3.89,ITEMID
4760,12.0,ITEMID
4761,3.34,ITEMID
4762,0.22,ITEMID
4767,1.0,ITEMID
4771c01,1.05,ITEMID
73664,1.05,ALTITEMID
4770,0.11,ITEMID
4784,12.0,ITEMID
4854,3.61,ITEMID
4855,2.41,ITEMID
4856,4.29,ITEMID
4857,2.93,ITEMID
4858,2.66,ITEMID
4858p01,2.66,ITEMID
4859,1.01,ITEMID
4870,0.83,ITEMID
65361,0.83,ALTITEMID
4861,2.0,ITEMID
4862,0.34,ITEMID
4863,1.57,ITEMID
4864,1.09,ITEMID
6268,1.09,ALTITEMID
4864bp10,0.9,ITEMID
4864ap01,0.97,ITEMID
4864ap02,0.96,ITEMID
4864ap03,0.9,ITEMID
4865,0.46,ITEMID
30010,0.46,ALTITEMID
4865p01,0.65,ITEMID
4865p02,0.65,ITEMID
4865p06,0.65,ITEMID
4867,4.75,ITEMID
4868a,3.32,ITEMID
4869,1.08,ITEMID
4871,1.82,ITEMID
4872,5.81,ITEMID
4873,0.59,ITEMID
6628,0.24,ITEMID
4688c01,5.6,ITEMID
3245b,1.47,ITEMID
551,8.67,ITEMID
32086,8.67,ALTITEMID
32209,0.83,ITEMID
59426,0.83,ALTITEMID
64567,0.19,ITEMID
577,0.19,ALTITEMID
14164,0.19,ALTITEMID
15556,0.19,ALTITEMID
22232,0.19,ALTITEMID
23306,0.19,ALTITEMID
85035,0.19,ALTITEMID
86132,0.19,ALTITEMID
89864,0.19,ALTITEMID
30374,0.3,ITEMID
578,0.3,ALTITEMID
14162,0.3,ALTITEMID
21462,0.3,ALTITEMID
28697,0.3,ALTITEMID
590,82.7,ITEMID
70358,82.7,ALTITEMID
600,2.75,ITEMID
6234,2.75,ALTITEMID
6003,4.25,ITEMID
6005,1.0,ITEMID
92903,1.0,ALTITEMID
601,0.75,ITEMID
6237,0.75,ALTITEMID
6014u,1.0,ITEMID
6015,2.0,ITEMID
6016,1.3,ITEMID
6019,0.25,ITEMID
6020,2.17,ITEMID
6024,146.34,ITEMID
6032,1.98,ITEMID
6035c01,1.4,ITEMID
6037,3.45,ITEMID
6039,1.23,ITEMID
604c01,3.3,ITEMID
6040,3.92,ITEMID
6041,0.95,ITEMID
6042,4.24,ITEMID
6043,3.34,ITEMID
6044,1.71,ITEMID
6046,8.53,ITEMID
6048u,0.36,ITEMID
6056,3.5,ITEMID
6058,11.8,ITEMID
6060,2.1,ITEMID
15967,2.1,ALTITEMID
30935,2.1,ALTITEMID
6061,4.2,ITEMID
6063,6.5,ITEMID
29159,6.5,ALTITEMID
6066,9.2,ITEMID
6069,2.28,ITEMID
6069ps1,2.28,ITEMID
606p01,97.5,ITEMID
606p02,98.75,ITEMID
606p33,100.0,ITEMID
6070,1.52,ITEMID
35270,1.52,ALTITEMID
35271,1.52,ALTITEMID
86430,1.52,ALTITEMID
6079,2.46,ITEMID
607p01,99.2,ITEMID
608,96.0,ITEMID
6081,2.78,ITEMID
6082,19.7,ITEMID
60052,19.7,ALTITEMID
6083,12.74,ITEMID
6084,6.85,ITEMID
6085,9.18,ITEMID
6087,3.24,ITEMID
608p01,104.0,ITEMID
608p02,100.0,ITEMID
608p03,102.0,ITEMID
6091,0.65,ITEMID
32807,0.65,ALTITEMID
6099p02,96.0,ITEMID
6099p03,98.0,ITEMID
609p01,100.2,ITEMID
6100p01,106.05,ITEMID
6104,4.45,ITEMID
6105,4.5,ITEMID
6106,3.57,ITEMID
6107,3.0,ITEMID
6108,5.26,ITEMID
30279pb02,99.0,ITEMID
610p01,99.0,ALTITEMID
6111,3.8,ITEMID
6112,4.8,ITEMID
6117,0.5,ITEMID
28652,0.5,ALTITEMID
34818,0.5,ALTITEMID
6118,4.06,ITEMID
611p01,98.0,ITEMID
6120,0.47,ITEMID
6124,0.18,ITEMID
28681,0.18,ALTITEMID
6126,0.23,ITEMID
612p01,107.0,ITEMID
6131,1.23,ITEMID
6134,0.47,ITEMID
613p01,95.0,ITEMID
6140,0.72,ITEMID
1764,0.72,ALTITEMID
6152,3.35,ITEMID
6153a,5.1,ITEMID
6154,2.5,ITEMID
40527,2.5,ALTITEMID
6156,2.68,ITEMID
6157,1.12,ITEMID
39767,1.12,ALTITEMID
6159c01,3.38,ITEMID
75257,3.38,ALTITEMID
6160c00,5.36,ITEMID
6165,24.02,ITEMID
6168c01,9.3,ITEMID
75347,9.3,ALTITEMID
6177,5.49,ITEMID
6178,8.25,ITEMID
6179,1.94,ITEMID
6180,2.95,ITEMID
6182,2.07,ITEMID
6183,2.43,ITEMID
24434,2.43,ALTITEMID
6187,0.91,ITEMID
6191,1.78,ITEMID
10314,1.78,ALTITEMID
6192u,2.0,ITEMID
30337,2.0,ALTITEMID
6199,4.04,ITEMID
6200,8.0,ITEMID
6205,11.77,ITEMID
6212,9.5,ITEMID
6215,1.83,ITEMID
06215,1.83,ALTITEMID
6217,0.44,ITEMID
6047,0.44,ALTITEMID
6219,15.9,ITEMID
6222,3.57,ITEMID
6231,0.3,ITEMID
6232,1.65,ITEMID
42929,1.65,ALTITEMID
6233,3.0,ITEMID
45176,3.0,ALTITEMID
6235,6.25,ITEMID
6236,10.7,ITEMID
6238,2.25,ITEMID
6239,2.4,ITEMID
18989,2.4,ALTITEMID
6246a,0.11,ITEMID
6246b,0.18,ITEMID
6246c,0.5,ITEMID
6246d,0.15,ITEMID
6246e,0.3,ITEMID
6248,1.5,ITEMID
6249,3.06,ITEMID
65155,3.06,ALTITEMID
6252,7.57,ITEMID
6253,1.86,ITEMID
6259,3.92,ITEMID
6218,3.92,ALTITEMID
20430,3.92,ALTITEMID
35280,3.92,ALTITEMID
6267,10.6,ITEMID
35163,10.6,ALTITEMID
631,2.7,ITEMID
632,3.34,ITEMID
633,11.05,ITEMID
634,7.0,ITEMID
635,1.3,ITEMID
636,0.95,ITEMID
637,0.09,ITEMID
645,2.51,ITEMID
646,2.92,ITEMID
648,30.0,ITEMID
0914,30.0,ALTITEMID
649p01,1.0,ITEMID
649p02,1.0,ITEMID
650,0.91,ITEMID
